SCREEN LINE,DIRECTION,NUMBER OF STATIONS,TOTAL VEHICLES,TOTAL PERSONS,TOTAL AUTO,TOTAL AUTO PERSONS,TOTAL LIGHT TRUCKS,TOTAL TRUCKS (EXCLUDING LIGHT TRUCKS),TOTAL TRANSIT,TOTAL TRANSIT PERSONS,TOTAL BUSES,TOTAL BUS PASSENGERS,TOTAL LOCAL BUSES,TOTAL LOCAL BUS PASSENGERS,TOTAL BICYCLES,TOTAL MOTORCYCLES,TOTAL SUBWAY PASSENGERS,TOTAL GO TRAIN PASSENGERS,TOTAL PEDESTRIANS
1801O Metro Boundary Cordon (Outbound),East/North/West,72,740579,858085,630949,772462,60797,43830,5497,85623,5003,53514,866,6270,884,0,0,32109,0
1802I Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Inbound),East/North/South/West,44,661830,959055,576704,714246,57049,20674,12449,244809,7403,95499,3369,64256,1846,0,107716,41594,0
1802O Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Outbound),East/North/South/West,44,633778,933522,551287,692293,54496,20613,12392,241229,7382,94399,3409,63031,1860,0,109515,37315,0
1803I Railway Cordon-CNR-CPR-Don River (Inbound),East/North/South/West,48,382594,808047,335962,437052,28973,13236,10226,370995,4423,74090,2682,51750,9546,0,254461,42444,0
1803O Railway Cordon-CNR-CPR-Don River (Outbound),East/North/South/West,48,346176,727566,300938,383613,27029,13839,10180,343953,4370,68097,2737,46145,7816,0,237665,38191,0
1804I Downtown Cordon-University-Davenport-Jarvis-Front (Inbound),North/West,15,41927,103113,37553,47476,2723,984,1158,55637,667,13270,368,9441,1448,0,0,42367,0
1804O Downtown Cordon-University-Davenport-Jarvis-Front (Outbound),East/South,15,35134,85328,31027,37942,2545,929,1127,47386,633,9172,382,6972,1477,0,0,38214,0
1806I Downtown Core Cordon-University-Dundas-Jarvis-Front (Inbound),North/South/West,26,73725,264070,65344,81449,5319,1842,4453,182621,1220,19847,623,12580,2845,0,120407,42367,0
1806O Downtown Core Cordon-University-Dundas-Jarvis-Front (Outbound),East/North/South,26,66501,220346,58530,72446,4986,1882,4359,147900,1103,13755,644,9804,2920,0,95931,38214,0
1856I GO Rail (Inbound),East/North/South/West,36,0,187475,0,0,0,0,2298,187475,0,0,0,0,0,0,0,187475,0
1856O GO Rail (Outbound),East/North/South/West,36,0,169113,0,0,0,0,2268,169113,0,0,0,0,0,0,0,169113,0
