SCREEN LINE,DIRECTION,NUMBER OF STATIONS,TOTAL VEHICLES,TOTAL PERSONS,TOTAL AUTO,TOTAL AUTO PERSONS,TOTAL LIGHT TRUCKS,TOTAL TRUCKS (EXCLUDING LIGHT TRUCKS),TOTAL TRANSIT,TOTAL TRANSIT PERSONS,TOTAL BUSES,TOTAL BUS PASSENGERS,TOTAL LOCAL BUSES,TOTAL LOCAL BUS PASSENGERS,TOTAL BICYCLES,TOTAL MOTORCYCLES,TOTAL SUBWAY PASSENGERS,TOTAL GO TRAIN PASSENGERS,TOTAL PEDESTRIANS
1058I Central Area Cordon North (Inbound),South,6,12129,45119,11248,13044,600,166,249,32075,115,1370,59,740,224,0,30705,0,0
1058O Central Area Cordon North (Outbound),North,6,17986,69983,16724,20081,900,258,233,49902,104,1675,51,1120,306,0,48227,0,0
1059I Downtown Cordon North (Davenport Rd.) (Inbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1059O Downtown Cordon North (Davenport Rd.) (Outbound),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1061I Downtown Core Cordon North-Dundas St (Inbound),South,10,8122,37108,7237,8314,524,205,288,28794,156,1905,69,1060,283,0,26889,0,0
1061O Downtown Core Cordon North-Dundas St (Outbound),East/North,11,7244,62323,6652,7429,336,138,250,54894,118,2015,67,1720,315,0,52879,0,0
1062I Downtown Core Cordon South-Front St (Inbound),East/North,11,6227,53172,5450,6111,501,106,205,47061,170,2860,72,900,129,0,0,44201,0
1062O Downtown Core Cordon South-Front St (Outbound),South/West,10,4778,8272,4232,5403,320,98,136,2869,128,1570,61,460,114,0,0,1299,0
1065I Downtown Core Cordon West-University Ave (Inbound),East,5,8778,14325,7903,8881,462,165,248,5444,248,5444,135,4199,400,0,0,0,0
1065O Downtown Core Cordon West-University Ave (Outbound),West,7,12806,20058,11582,13203,649,244,331,6855,331,6855,147,4507,447,0,0,0,0
1066I Downtown Core Cordon East-Jarvis St (Inbound),West,8,8328,13490,7517,8571,431,138,242,4919,242,4919,166,4269,242,0,0,0,0
1066O Downtown Core Cordon East-Jarvis St (Outbound),East,8,13767,21902,12607,15554,700,252,208,6348,208,6348,153,5918,464,0,0,0,0
1070I Suburban West Boundary (Humber River) (Inbound),East/North/South,12,39880,54474,35800,41950,2645,1054,452,12524,381,4057,156,2298,95,0,7849,618,0
1070O Suburban West Boundary (Humber River ) (Outbound),North/South/West,12,45982,94267,41631,48602,2851,1115,470,45665,385,4366,176,2591,67,0,18342,22957,0
1071I Suburban North Boundary (Hwy 401 South) (Inbound),East/South,23,110586,154259,101423,120103,5608,2533,1153,34156,1022,13422,413,9478,134,0,20734,0,0
1071O Suburban North Boundary (Hwy 401 South) (Outbound),East/North/West,23,117166,176217,105978,126727,6966,3137,1215,49490,1085,15266,428,10273,138,0,29799,4425,0
1072I Suburban East Boundary (Uxbridge Subdivision) (Inbound),West,9,21591,36123,19268,24845,1369,522,485,11278,432,6379,299,5946,63,0,4254,645,0
1072O Suburban East Boundary (Uxbridge Subdivision) (Outbound),East,9,30188,61303,27474,34796,1699,573,498,26507,442,7660,284,7150,43,0,5798,13049,0
1081I Extended Core Cordon West (Inbound),East/South,19,32646,39256,29756,33455,1754,801,339,5801,335,5011,127,3821,553,0,0,790,0
1081O Extended Core Cordon West (Outbound),North/West,20,36587,73714,33045,39697,2159,1049,355,34017,334,7570,135,4745,722,0,0,26447,0
1082I Extended Core Cordon North (South of Dundas St) (Inbound),South,13,12694,42501,11616,13707,654,267,289,28794,157,1905,70,1060,385,0,26889,0,0
1082O Extended Core Cordon North (South of Dundas St) (Outbound),East/North,15,13555,69032,12602,14138,575,222,288,54894,156,2015,74,1720,462,0,52879,0,0
1083I Extended Core Cordon East (West of Jarvis) (Inbound),West,14,23779,31167,21357,24679,1353,743,330,6488,326,5979,182,4269,281,0,0,509,0
1083O Extended Core Cordon East (West of Jarvis) (Outbound),East,14,36611,66010,33294,40163,1877,1093,361,25847,347,8093,178,5938,638,0,0,17754,0
1084I Downtown Cordon West (University Ave: Front-Davenport) (Inbound),East,6,10762,17723,9724,11239,528,215,295,6484,295,6484,165,5079,497,0,0,0,0
1084O Downtown Cordon West (University Ave: Front-Davenport) (Outbound),West,8,14774,23985,13404,15420,728,275,367,8565,367,8565,176,6167,533,0,0,0,0
1085I Downtown Cordon East (Jarvis: Front-Bloor) (Inbound),West,9,9657,16199,8695,9623,500,161,301,6576,301,6576,216,5851,282,0,0,0,0
1085O Downtown Cordon East (Jarvis: Front-Bloor) (Outbound),East,9,16334,27266,14946,18639,821,298,269,8627,269,8627,206,8147,525,0,0,0,0
1799I Central Area Cordon (After 1986)  (Inbound),East/North/South/West,46,71724,150762,65176,75857,3833,1796,1191,74905,919,15220,632,12405,1825,0,58386,1299,0
1799O Central Area Cordon (After 1986)  (Outbound),East/North/South/West,46,102113,297342,92987,113383,5609,2485,1333,183959,1032,22653,678,17978,2272,0,117105,44201,0
1800I Extended Core Cordon (Inbound),East/South/West,46,69119,112924,62729,71841,3761,1811,958,41083,818,12895,379,9150,1219,0,26889,1299,0
1800O Extended Core Cordon (Outbound),East/North/West,49,86753,208756,78941,93998,4611,2364,1004,114758,837,17678,387,12403,1822,0,52879,44201,0
1801I Metro Boundary Cordon (Inbound),East/South/West,72,240569,260448,211074,246039,14890,13439,1174,14409,1166,13275,198,2329,127,0,0,1134,0
1801O Metro Boundary Cordon (Outbound),East/North/West,72,293949,352505,261283,301304,17618,13808,1273,51201,1240,17042,219,2356,136,0,0,34159,0
1802I Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Inbound),East/North/South/West,44,172057,244856,156491,186898,9622,4109,2090,57958,1835,23858,868,17722,292,0,32837,1263,0
1802O Suburban Cordon-Humber River-Hwy 401-CN Uxbridge (Outbound),East/North/South/West,44,193336,331787,175083,210125,11516,4825,2183,121662,1912,27292,888,20014,248,0,53939,40431,0
1803I Railway Cordon-CNR-CPR-Don River (Inbound),East/North/South/West,41,73810,150433,66533,77331,4248,1891,1411,73102,1138,17626,811,14581,1129,0,54177,1299,0
1803O Railway Cordon-CNR-CPR-Don River (Outbound),East/North/South/West,41,101609,291029,91540,110966,6247,2551,1566,180063,1271,27203,912,23178,1335,0,108659,44201,0
1804I Downtown Cordon-University-Davenport-Jarvis-Front (Inbound),East/North/West,26,26646,87094,23869,26973,1529,482,801,60121,766,15920,453,11830,908,0,0,44201,0
1804O Downtown Cordon-University-Davenport-Jarvis-Front (Outbound),East/South/West,27,35886,59523,32582,39462,1869,671,772,20061,764,18762,443,14774,1172,0,0,1299,0
1806I Downtown Core Cordon-University-Dundas-Jarvis-Front (Inbound),East/North/South/West,34,31455,118095,28107,31877,1918,614,983,86218,816,15128,442,10428,1054,0,26889,44201,0
1806O Downtown Core Cordon-University-Dundas-Jarvis-Front (Outbound),East/North/South/West,36,38595,112555,35073,41589,2005,732,925,70966,785,16788,428,12605,1340,0,52879,1299,0
1856I GO Rail (Inbound),East/North/South/West,30,0,50541,0,0,0,0,62,50541,0,0,0,0,0,0,0,50541,0
1856O GO Rail (Outbound),East/North/South/West,30,0,122137,0,0,0,0,111,122137,0,0,0,0,0,0,0,122137,0
